Iteration #,Relative Residual
1505,1.54974e-08
1506,1.53234e-08
1507,1.52556e-08
1508,1.51901e-08
1509,1.5156e-08
1510,1.51309e-08
1511,1.50472e-08
1512,1.50129e-08
1513,1.49849e-08
1514,1.49526e-08
1515,1.48932e-08
1516,1.48326e-08
1517,1.47361e-08
1518,1.46048e-08
1519,1.43564e-08
1520,1.41511e-08
1521,1.3973e-08
1522,1.37245e-08
1523,1.36238e-08
1524,1.35489e-08
1525,1.34501e-08
1526,1.33828e-08
1527,1.33399e-08
1528,1.33095e-08
1529,1.32597e-08
1530,1.32329e-08
1531,1.30099e-08
1532,1.2933e-08
1533,1.27928e-08
1534,1.26024e-08
1535,1.24946e-08
1536,1.24219e-08
1537,1.22082e-08
1538,1.20386e-08
1539,1.19619e-08
1540,1.19221e-08
1541,1.1882e-08
1542,1.18654e-08
1543,1.18353e-08
1544,1.17289e-08
1545,1.16753e-08
1546,1.1503e-08
1547,1.14484e-08
1548,1.11319e-08
1549,1.07808e-08
1550,1.05653e-08
1551,1.05445e-08
1552,1.04952e-08
1553,1.04474e-08
1554,1.03767e-08
1555,1.02382e-08
1556,1.01699e-08
1557,1.0112e-08
1558,1.00184e-08
1559,9.96359e-09
1560,9.84706e-09
1561,9.58246e-09
1562,9.38874e-09
1563,9.3188e-09
1564,9.27636e-09
1565,9.24859e-09
1566,9.22859e-09
1567,9.07199e-09
1568,8.81716e-09
1569,8.5961e-09
1570,8.41508e-09
1571,8.36099e-09
1572,8.27007e-09
1573,8.22018e-09
1574,8.15333e-09
1575,8.1163e-09
1576,8.05176e-09
1577,7.96303e-09
1578,7.64614e-09
1579,7.4742e-09
1580,7.34922e-09
1581,6.91355e-09
1582,6.77661e-09
1583,6.72863e-09
1584,6.71005e-09
1585,6.69444e-09
1586,6.67059e-09
1587,6.6332e-09
1588,6.48099e-09
1589,6.25984e-09
1590,6.05552e-09
1591,5.94813e-09
1592,5.87442e-09
1593,5.8132e-09
1594,5.7886e-09
1595,5.77375e-09
1596,5.75609e-09
1597,5.72877e-09
1598,5.7107e-09
1599,5.56966e-09
1600,5.46999e-09
