Iteration #,Relative Residual
1707,0.000342938
1708,0.0003407
1709,0.000339925
1710,0.000339908
1711,0.000339908
1712,0.000339905
1713,0.000339896
1714,0.000339879
1715,0.000339831
1716,0.000339445
1717,0.000338648
1718,0.000338245
1719,0.000338013
1720,0.000337847
1721,0.000337523
1722,0.000337265
1723,0.000336834
1724,0.000335662
1725,0.000332534
1726,0.000331602
1727,0.000330585
1728,0.000328808
1729,0.000325719
1730,0.000324849
1731,0.000324284
1732,0.00032401
1733,0.00032373
1734,0.000323123
1735,0.000322172
1736,0.000319659
1737,0.000317413
1738,0.000312763
1739,0.000304938
1740,0.000289186
1741,0.000281831
1742,0.000277187
1743,0.000273713
1744,0.000270643
1745,0.000267553
1746,0.000264693
1747,0.000262815
1748,0.0002608
1749,0.000260095
1750,0.00025956
1751,0.000259031
1752,0.000258666
1753,0.000258342
1754,0.000257284
1755,0.000255795
1756,0.000254596
1757,0.000251422
1758,0.00025027
1759,0.00024967
1760,0.000249491
1761,0.000249438
1762,0.000249359
1763,0.000249289
1764,0.000249002
1765,0.000248391
1766,0.000247802
1767,0.000246894
1768,0.000246455
1769,0.000246242
1770,0.000246087
1771,0.000246084
1772,0.000246068
1773,0.000246064
1774,0.000246044
1775,0.00024593
1776,0.000245584
1777,0.000245286
1778,0.000245094
1779,0.000245036
1780,0.000244662
1781,0.000244323
1782,0.000243827
1783,0.000243492
1784,0.000243054
1785,0.000242172
1786,0.000240863
1787,0.000240299
1788,0.000238659
1789,0.000236554
1790,0.000236225
1791,0.000235972
1792,0.000235709
1793,0.00023543
1794,0.000234404
1795,0.000233357
1796,0.000232687
1797,0.000232189
1798,0.000231549
1799,0.000230018
1800,0.000225677
1801,0.000224634
1802,0.000221808
1803,0.000220456
1804,0.000219855
1805,0.000219604
1806,0.000219124
1807,0.000218698
1808,0.000218215
1809,0.000217979
1810,0.00021766
1811,0.000217045
1812,0.000216234
1813,0.000215541
1814,0.000214701
1815,0.000212957
1816,0.000211969
1817,0.00021114
1818,0.000210532
1819,0.000209893
1820,0.000209392
1821,0.000209327
1822,0.000209269
1823,0.000209262
1824,0.000209172
1825,0.000208598
1826,0.000207789
1827,0.000207119
1828,0.000207032
1829,0.000206968
1830,0.000206879
1831,0.000206862
1832,0.000206809
1833,0.000206808
1834,0.000206802
1835,0.000206729
1836,0.000206603
1837,0.000206435
1838,0.000206025
1839,0.00020594
1840,0.00020578
1841,0.000205518
1842,0.000205062
1843,0.000204672
1844,0.000204315
1845,0.000203578
1846,0.000202432
1847,0.000201351
1848,0.000200314
1849,0.000199374
1850,0.000198974
1851,0.000198726
1852,0.000198454
1853,0.000198058
1854,0.00019739
1855,0.000196614
1856,0.000195899
1857,0.000195315
1858,0.000195011
1859,0.000194584
1860,0.000192789
1861,0.000192442
1862,0.000191021
1863,0.000190698
1864,0.000190346
1865,0.000190332
1866,0.000190074
1867,0.000189695
1868,0.00018913
1869,0.000188629
1870,0.000188254
1871,0.000187772
1872,0.000187181
1873,0.000186585
1874,0.000185327
1875,0.00018416
1876,0.000183709
1877,0.000182811
1878,0.000182109
1879,0.000181724
1880,0.000181604
1881,0.000181543
1882,0.000181514
1883,0.000181508
1884,0.000181205
1885,0.000180228
1886,0.000179753
1887,0.000179634
1888,0.000179607
1889,0.000179595
1890,0.000179489
1891,0.000179459
1892,0.000179381
1893,0.000179376
1894,0.000179371
1895,0.000179327
1896,0.000179202
1897,0.000179054
1898,0.000178804
1899,0.000178649
1900,0.000178579
1901,0.000178358
1902,0.000177926
1903,0.000177622
1904,0.000177357
1905,0.000176958
1906,0.00017607
1907,0.000175185
1908,0.00017415
1909,0.000173269
1910,0.00017308
1911,0.000172872
1912,0.000172732
1913,0.000172544
1914,0.000171147
1915,0.000170275
1916,0.000169571
1917,0.000169485
1918,0.000169405
1919,0.000169139
1920,0.000167164
1921,0.000166741
1922,0.000165253
1923,0.000165083
1924,0.000164896
1925,0.000164843
1926,0.000164735
1927,0.000164487
1928,0.000164001
1929,0.00016351
1930,0.000163096
1931,0.000162462
1932,0.000161661
1933,0.000161211
1934,0.000160603
1935,0.000159486
1936,0.000158538
1937,0.000157751
1938,0.000157482
1939,0.000157317
1940,0.000157264
1941,0.000157174
1942,0.000157026
1943,0.000156922
1944,0.000156576
1945,0.000156055
1946,0.000155882
1947,0.00015571
1948,0.000155681
1949,0.000155456
1950,0.000154496
1951,0.000154188
1952,0.000153644
1953,0.000153221
1954,0.000153089
1955,0.000152981
1956,0.000152878
1957,0.000152867
1958,0.000152829
1959,0.000152803
1960,0.000152747
1961,0.000152674
1962,0.00015219
1963,0.000151894
1964,0.00015136
1965,0.000150879
1966,0.000150342
1967,0.000149544
1968,0.000148774
1969,0.000148378
1970,0.000148043
1971,0.000147832
1972,0.000147688
1973,0.000147564
1974,0.000146672
1975,0.000146224
1976,0.000145858
1977,0.000145357
1978,0.000145153
1979,0.000144954
1980,0.000144094
1981,0.000143959
1982,0.00014335
1983,0.000143267
1984,0.000143219
1985,0.000143143
1986,0.00014304
1987,0.000142897
1988,0.000142687
1989,0.000142317
1990,0.000141277
1991,0.000140188
1992,0.000139851
1993,0.000139589
1994,0.000138969
1995,0.000138577
1996,0.000137988
1997,0.000137409
1998,0.000137033
1999,0.000136871
2000,0.000136509
2001,0.000136478
2002,0.000136456
2003,0.000136453
2004,0.000136449
2005,0.000136266
2006,0.000135921
2007,0.000135629
2008,0.000135035
2009,0.000133756
2010,0.000132334
2011,0.000131841
2012,0.000131158
2013,0.000130486
2014,0.000130242
2015,0.000130183
2016,0.000130033
2017,0.000129948
2018,0.000129646
2019,0.000129577
2020,0.000129459
2021,0.000129417
2022,0.00012934
2023,0.000129209
2024,0.00012906
2025,0.000128623
2026,0.000128018
2027,0.00012742
2028,0.000126514
2029,0.000125911
2030,0.000125734
2031,0.000125637
2032,0.000125562
2033,0.000125394
2034,0.000125065
2035,0.00012473
2036,0.000123974
2037,0.000123187
2038,0.000122964
2039,0.000122738
2040,0.000122509
2041,0.000122505
2042,0.000122348
2043,0.000122264
2044,0.000122225
2045,0.000122132
2046,0.000121916
2047,0.000121516
2048,0.000121101
2049,0.000120862
2050,0.000120534
2051,0.000119956
2052,0.000119521
2053,0.000119261
2054,0.000119082
2055,0.000118659
2056,0.000117959
2057,0.000117556
2058,0.000117107
2059,0.000116505
2060,0.000116433
2061,0.000116421
2062,0.000116416
2063,0.000116416
2064,0.000116378
2065,0.000116189
2066,0.000115818
2067,0.000115114
2068,0.000114154
2069,0.000113011
2070,0.000111257
2071,0.000110166
2072,0.000109484
2073,0.000108971
2074,0.000108519
2075,0.000107743
2076,0.000107153
2077,0.000107
2078,0.000106878
2079,0.000106823
2080,0.000106755
2081,0.000106697
2082,0.000106641
2083,0.000106412
2084,0.000105888
2085,0.000105571
2086,0.000105322
2087,0.000104965
2088,0.000104322
2089,0.000103698
2090,0.000103422
2091,0.000103328
2092,0.000103234
2093,0.000103177
2094,0.000103001
2095,0.000102639
2096,0.000102214
2097,0.000101912
2098,0.000101602
2099,0.00010145
2100,0.000101289
2101,0.000101281
2102,0.000101143
2103,0.000100987
2104,0.000100948
2105,0.000100871
2106,0.000100737
2107,0.000100578
2108,0.000100293
2109,0.000100128
2110,9.97707e-05
2111,9.9416e-05
2112,9.91301e-05
2113,9.88643e-05
2114,9.83956e-05
2115,9.78774e-05
2116,9.76456e-05
2117,9.74481e-05
2118,9.70097e-05
2119,9.66144e-05
2120,9.6435e-05
2121,9.63537e-05
2122,9.63179e-05
2123,9.63083e-05
2124,9.6291e-05
2125,9.61309e-05
2126,9.57942e-05
2127,9.3398e-05
2128,8.56477e-05
2129,7.36024e-05
2130,5.85939e-05
2131,5.85575e-05
2132,5.81042e-05
2133,5.45992e-05
2134,5.34095e-05
2135,5.00242e-05
2136,4.87934e-05
2137,4.80325e-05
2138,4.69809e-05
2139,4.51502e-05
2140,4.13362e-05
2141,3.95492e-05
2142,3.85436e-05
2143,3.6742e-05
2144,3.60507e-05
2145,3.59268e-05
2146,3.57647e-05
2147,3.57098e-05
2148,3.56948e-05
2149,3.56719e-05
2150,3.56604e-05
2151,3.56439e-05
2152,3.56211e-05
2153,3.55833e-05
2154,3.54841e-05
2155,3.54672e-05
2156,3.53959e-05
2157,3.52844e-05
2158,3.51773e-05
2159,3.49936e-05
2160,3.4461e-05
2161,3.43576e-05
2162,3.42485e-05
2163,3.41605e-05
2164,3.41137e-05
2165,3.40828e-05
2166,3.40515e-05
2167,3.40375e-05
2168,3.39933e-05
2169,3.3947e-05
2170,3.38887e-05
2171,3.37592e-05
2172,3.37027e-05
2173,3.35603e-05
2174,3.35136e-05
2175,3.3471e-05
2176,3.33908e-05
2177,3.33266e-05
2178,3.31061e-05
2179,3.30539e-05
2180,3.30057e-05
2181,3.29512e-05
2182,3.29171e-05
2183,3.28669e-05
2184,3.28434e-05
2185,3.2821e-05
2186,3.28022e-05
2187,3.2631e-05
2188,3.24964e-05
2189,3.21663e-05
2190,3.17183e-05
2191,3.15135e-05
2192,3.13063e-05
2193,3.11705e-05
2194,3.10146e-05
2195,3.08993e-05
2196,3.07722e-05
2197,3.07329e-05
2198,3.06725e-05
2199,3.06408e-05
2200,3.06283e-05
2201,3.06087e-05
2202,3.06002e-05
2203,3.05701e-05
2204,3.04893e-05
2205,3.04296e-05
2206,3.03404e-05
2207,3.02741e-05
2208,3.01729e-05
2209,3.00712e-05
2210,3.00246e-05
2211,2.99647e-05
2212,2.99095e-05
2213,2.98507e-05
2214,2.97329e-05
2215,2.96511e-05
2216,2.96015e-05
2217,2.958e-05
2218,2.95413e-05
2219,2.94999e-05
2220,2.94071e-05
2221,2.93968e-05
2222,2.93348e-05
2223,2.92929e-05
2224,2.92712e-05
2225,2.92621e-05
2226,2.92252e-05
2227,2.92013e-05
2228,2.9155e-05
2229,2.91273e-05
2230,2.90337e-05
2231,2.89772e-05
2232,2.89235e-05
2233,2.8867e-05
2234,2.87933e-05
2235,2.87225e-05
2236,2.86204e-05
2237,2.85207e-05
2238,2.84887e-05
2239,2.84085e-05
2240,2.83363e-05
2241,2.8296e-05
2242,2.82715e-05
2243,2.82552e-05
2244,2.82257e-05
2245,2.81929e-05
2246,2.81517e-05
2247,2.81065e-05
2248,2.80433e-05
2249,2.79397e-05
2250,2.7795e-05
2251,2.77379e-05
2252,2.76238e-05
2253,2.75615e-05
2254,2.75343e-05
2255,2.75167e-05
2256,2.74769e-05
2257,2.74539e-05
2258,2.74176e-05
2259,2.73954e-05
2260,2.73473e-05
2261,2.73168e-05
2262,2.72993e-05
2263,2.72595e-05
2264,2.71789e-05
2265,2.71381e-05
2266,2.70648e-05
2267,2.69656e-05
2268,2.69065e-05
2269,2.68144e-05
2270,2.67516e-05
2271,2.66921e-05
2272,2.66583e-05
2273,2.66032e-05
2274,2.65514e-05
2275,2.64884e-05
2276,2.64657e-05
2277,2.64417e-05
2278,2.64051e-05
2279,2.63246e-05
2280,2.62403e-05
2281,2.62285e-05
2282,2.61516e-05
2283,2.6102e-05
2284,2.60889e-05
2285,2.60744e-05
2286,2.60318e-05
2287,2.60208e-05
2288,2.5982e-05
2289,2.59628e-05
2290,2.59226e-05
2291,2.58808e-05
2292,2.58421e-05
2293,2.57877e-05
2294,2.57077e-05
2295,2.56031e-05
2296,2.5517e-05
2297,2.54436e-05
2298,2.53923e-05
2299,2.53236e-05
2300,2.52624e-05
2301,2.52343e-05
2302,2.51961e-05
2303,2.51774e-05
2304,2.51499e-05
2305,2.51184e-05
2306,2.50945e-05
2307,2.50532e-05
2308,2.50042e-05
2309,2.49642e-05
2310,2.48588e-05
2311,2.48287e-05
2312,2.47439e-05
2313,2.47217e-05
2314,2.46915e-05
2315,2.46751e-05
2316,2.46446e-05
2317,2.46202e-05
2318,2.45804e-05
2319,2.4556e-05
2320,2.45218e-05
2321,2.44906e-05
2322,2.44588e-05
2323,2.44166e-05
2324,2.43692e-05
2325,2.43203e-05
2326,2.42783e-05
2327,2.4189e-05
2328,2.40979e-05
2329,2.39728e-05
2330,2.39355e-05
2331,2.38893e-05
2332,2.38728e-05
2333,2.38432e-05
2334,2.37855e-05
2335,2.37551e-05
2336,2.37269e-05
2337,2.37055e-05
2338,2.36397e-05
2339,2.34631e-05
2340,2.32009e-05
2341,2.31429e-05
2342,2.29567e-05
2343,2.2827e-05
2344,2.27882e-05
2345,2.27591e-05
2346,2.27202e-05
2347,2.27054e-05
2348,2.2661e-05
2349,2.26417e-05
2350,2.26244e-05
2351,2.26033e-05
2352,2.2589e-05
2353,2.25597e-05
2354,2.25145e-05
2355,2.24284e-05
2356,2.22838e-05
2357,2.21726e-05
2358,2.21552e-05
2359,2.21209e-05
2360,2.20745e-05
2361,2.20285e-05
2362,2.1977e-05
2363,2.19455e-05
2364,2.19163e-05
2365,2.19012e-05
2366,2.18858e-05
2367,2.18532e-05
2368,2.1807e-05
2369,2.17768e-05
2370,2.16012e-05
2371,2.15336e-05
2372,2.14526e-05
2373,2.14217e-05
2374,2.13893e-05
2375,2.13762e-05
2376,2.1357e-05
2377,2.13453e-05
2378,2.13289e-05
2379,2.13056e-05
2380,2.12495e-05
2381,2.12119e-05
2382,2.11765e-05
2383,2.11395e-05
2384,2.10896e-05
2385,2.10626e-05
2386,2.1021e-05
2387,2.09054e-05
2388,2.08744e-05
2389,2.0769e-05
2390,2.07077e-05
2391,2.06619e-05
2392,2.06452e-05
2393,2.06353e-05
2394,2.06198e-05
2395,2.05924e-05
2396,2.05651e-05
2397,2.05129e-05
2398,2.04322e-05
2399,2.03048e-05
2400,2.01822e-05
2401,2.01516e-05
2402,2.00478e-05
2403,2.00018e-05
2404,1.99612e-05
2405,1.99142e-05
2406,1.98504e-05
2407,1.98232e-05
2408,1.97991e-05
2409,1.97904e-05
2410,1.97774e-05
2411,1.97623e-05
2412,1.97517e-05
2413,1.97113e-05
2414,1.96176e-05
2415,1.95309e-05
2416,1.94726e-05
2417,1.94238e-05
2418,1.93762e-05
2419,1.93305e-05
2420,1.92904e-05
2421,1.92662e-05
2422,1.92004e-05
2423,1.91707e-05
2424,1.91465e-05
2425,1.91269e-05
2426,1.91121e-05
2427,1.90911e-05
2428,1.90453e-05
2429,1.9015e-05
2430,1.88075e-05
2431,1.87311e-05
2432,1.86466e-05
2433,1.86084e-05
2434,1.85763e-05
2435,1.85635e-05
2436,1.85432e-05
2437,1.85324e-05
2438,1.85138e-05
2439,1.84913e-05
2440,1.84674e-05
2441,1.84349e-05
2442,1.83993e-05
2443,1.83658e-05
2444,1.83131e-05
2445,1.82838e-05
2446,1.82495e-05
2447,1.81723e-05
2448,1.81522e-05
2449,1.80534e-05
2450,1.79778e-05
2451,1.7947e-05
2452,1.79309e-05
2453,1.79136e-05
2454,1.79015e-05
2455,1.78891e-05
2456,1.7866e-05
2457,1.78068e-05
2458,1.77463e-05
2459,1.76894e-05
2460,1.76154e-05
2461,1.7598e-05
2462,1.75263e-05
2463,1.74894e-05
2464,1.74574e-05
2465,1.74297e-05
2466,1.73826e-05
2467,1.73651e-05
2468,1.73498e-05
2469,1.73376e-05
2470,1.73236e-05
2471,1.73028e-05
2472,1.72883e-05
2473,1.72577e-05
2474,1.71493e-05
2475,1.70837e-05
2476,1.70444e-05
2477,1.70053e-05
2478,1.69673e-05
2479,1.69361e-05
2480,1.68823e-05
2481,1.68564e-05
2482,1.68305e-05
2483,1.6801e-05
2484,1.67758e-05
2485,1.67557e-05
2486,1.67465e-05
2487,1.6721e-05
2488,1.66975e-05
2489,1.66516e-05
2490,1.65782e-05
2491,1.65676e-05
2492,1.65112e-05
2493,1.64844e-05
2494,1.64638e-05
2495,1.64508e-05
2496,1.64299e-05
2497,1.64169e-05
2498,1.63949e-05
2499,1.63831e-05
2500,1.63542e-05
2501,1.6333e-05
2502,1.62938e-05
2503,1.62642e-05
2504,1.62284e-05
2505,1.6191e-05
2506,1.61456e-05
2507,1.61097e-05
2508,1.6075e-05
2509,1.6005e-05
2510,1.59484e-05
2511,1.59271e-05
2512,1.59102e-05
2513,1.58953e-05
2514,1.58701e-05
2515,1.5855e-05
2516,1.58306e-05
2517,1.58167e-05
2518,1.57786e-05
2519,1.57302e-05
2520,1.5551e-05
2521,1.5466e-05
2522,1.53596e-05
2523,1.53396e-05
2524,1.53226e-05
2525,1.53131e-05
2526,1.52874e-05
2527,1.5274e-05
2528,1.52568e-05
2529,1.52449e-05
2530,1.52282e-05
2531,1.52061e-05
2532,1.5197e-05
2533,1.51643e-05
2534,1.51015e-05
2535,1.50312e-05
2536,1.49985e-05
2537,1.49595e-05
2538,1.49263e-05
2539,1.48928e-05
2540,1.48528e-05
2541,1.48364e-05
2542,1.48061e-05
2543,1.47863e-05
2544,1.4761e-05
2545,1.4736e-05
2546,1.47234e-05
2547,1.47073e-05
2548,1.46928e-05
2549,1.46403e-05
2550,1.4609e-05
2551,1.46029e-05
2552,1.45718e-05
2553,1.45423e-05
2554,1.45286e-05
2555,1.45161e-05
2556,1.45001e-05
2557,1.4488e-05
2558,1.44675e-05
2559,1.44565e-05
2560,1.44296e-05
2561,1.44037e-05
2562,1.43827e-05
2563,1.43557e-05
2564,1.43212e-05
2565,1.42958e-05
2566,1.42415e-05
2567,1.42258e-05
2568,1.41875e-05
2569,1.41052e-05
2570,1.4076e-05
2571,1.40582e-05
2572,1.4047e-05
2573,1.40298e-05
2574,1.40059e-05
2575,1.39909e-05
2576,1.39742e-05
2577,1.39524e-05
2578,1.39345e-05
2579,1.38915e-05
2580,1.3791e-05
2581,1.37627e-05
2582,1.3682e-05
2583,1.36627e-05
2584,1.36503e-05
2585,1.36411e-05
2586,1.36184e-05
2587,1.36043e-05
2588,1.35947e-05
2589,1.35856e-05
2590,1.3573e-05
2591,1.35538e-05
2592,1.35434e-05
2593,1.35145e-05
2594,1.34733e-05
2595,1.33959e-05
2596,1.3362e-05
2597,1.33189e-05
2598,1.32952e-05
2599,1.32682e-05
2600,1.32375e-05
2601,1.32218e-05
2602,1.31836e-05
2603,1.31641e-05
2604,1.315e-05
2605,1.31277e-05
2606,1.31178e-05
2607,1.31021e-05
2608,1.30707e-05
2609,1.30514e-05
2610,1.30045e-05
2611,1.29864e-05
2612,1.29455e-05
2613,1.29288e-05
2614,1.29114e-05
2615,1.29021e-05
2616,1.28911e-05
2617,1.28798e-05
2618,1.28594e-05
2619,1.2842e-05
2620,1.28227e-05
2621,1.28062e-05
2622,1.27843e-05
2623,1.27567e-05
2624,1.27232e-05
2625,1.27e-05
2626,1.2658e-05
2627,1.26193e-05
2628,1.25911e-05
2629,1.25368e-05
2630,1.24973e-05
2631,1.24814e-05
2632,1.24765e-05
2633,1.2467e-05
2634,1.245e-05
2635,1.24332e-05
2636,1.24185e-05
2637,1.2397e-05
2638,1.23698e-05
2639,1.233e-05
2640,1.21898e-05
2641,1.21531e-05
2642,1.20546e-05
2643,1.20327e-05
2644,1.20164e-05
2645,1.19988e-05
2646,1.19726e-05
2647,1.19587e-05
2648,1.19494e-05
2649,1.19447e-05
2650,1.19337e-05
2651,1.19181e-05
2652,1.19089e-05
2653,1.18901e-05
2654,1.18466e-05
2655,1.17899e-05
2656,1.17294e-05
2657,1.17078e-05
2658,1.16864e-05
2659,1.16609e-05
2660,1.16438e-05
2661,1.16196e-05
2662,1.15975e-05
2663,1.15878e-05
2664,1.15657e-05
2665,1.15462e-05
2666,1.15304e-05
2667,1.15226e-05
2668,1.15042e-05
2669,1.14808e-05
2670,1.14366e-05
2671,1.14238e-05
2672,1.13966e-05
2673,1.13762e-05
2674,1.13626e-05
2675,1.13541e-05
2676,1.13447e-05
2677,1.13351e-05
2678,1.13139e-05
2679,1.13017e-05
2680,1.12836e-05
2681,1.12713e-05
2682,1.12538e-05
2683,1.12294e-05
2684,1.11956e-05
2685,1.11753e-05
2686,1.11459e-05
2687,1.11048e-05
2688,1.10809e-05
2689,1.10247e-05
2690,1.09967e-05
2691,1.09791e-05
2692,1.09756e-05
2693,1.09673e-05
2694,1.09535e-05
2695,1.09386e-05
2696,1.09218e-05
2697,1.08965e-05
2698,1.08707e-05
2699,1.08107e-05
2700,1.07418e-05
2701,1.07158e-05
2702,1.06474e-05
2703,1.06265e-05
2704,1.06093e-05
2705,1.05924e-05
2706,1.056e-05
2707,1.05499e-05
2708,1.05403e-05
2709,1.05368e-05
2710,1.05306e-05
2711,1.05219e-05
2712,1.05157e-05
2713,1.0497e-05
2714,1.04362e-05
2715,1.03886e-05
2716,1.0362e-05
2717,1.0335e-05
2718,1.03075e-05
2719,1.02826e-05
2720,1.02699e-05
2721,1.02579e-05
2722,1.02402e-05
2723,1.02243e-05
2724,1.01965e-05
2725,1.01811e-05
2726,1.01704e-05
2727,1.01628e-05
2728,1.01446e-05
2729,1.01282e-05
2730,1.00865e-05
2731,1.00742e-05
2732,1.0049e-05
2733,1.00369e-05
2734,1.00221e-05
2735,1.00123e-05
2736,1.00031e-05
2737,9.99367e-06
2738,9.97676e-06
2739,9.9645e-06
2740,9.95032e-06
2741,9.94127e-06
2742,9.92441e-06
2743,9.90374e-06
2744,9.88489e-06
2745,9.85462e-06
2746,9.82853e-06
2747,9.80931e-06
2748,9.78103e-06
2749,9.72384e-06
2750,9.70359e-06
2751,9.69143e-06
2752,9.68542e-06
2753,9.671e-06
2754,9.65582e-06
2755,9.64739e-06
2756,9.63631e-06
2757,9.61948e-06
2758,9.61118e-06
2759,9.55451e-06
2760,8.70447e-06
2761,8.26202e-06
2762,8.04697e-06
2763,8.00297e-06
2764,7.97654e-06
2765,7.95869e-06
2766,7.88705e-06
2767,7.86785e-06
2768,7.86169e-06
2769,7.85591e-06
2770,7.85256e-06
2771,7.84649e-06
2772,7.8398e-06
2773,7.83182e-06
2774,7.80965e-06
2775,7.76878e-06
2776,7.72432e-06
2777,7.69656e-06
2778,7.68014e-06
2779,7.66748e-06
2780,7.65106e-06
2781,7.64273e-06
2782,7.63223e-06
2783,7.62421e-06
2784,7.60912e-06
2785,7.5944e-06
2786,7.58359e-06
2787,7.57641e-06
2788,7.569e-06
2789,7.54854e-06
2790,7.53253e-06
2791,7.53077e-06
2792,7.51983e-06
2793,7.51077e-06
2794,7.50591e-06
2795,7.49676e-06
2796,7.4876e-06
2797,7.48009e-06
2798,7.46161e-06
2799,7.45294e-06
2800,7.44559e-06
2801,7.43809e-06
2802,7.43095e-06
2803,7.41255e-06
2804,7.39383e-06
2805,7.37837e-06
2806,7.35277e-06
2807,7.34003e-06
2808,7.31183e-06
2809,7.26757e-06
2810,7.25386e-06
2811,7.24619e-06
2812,7.24122e-06
2813,7.2365e-06
2814,7.23099e-06
2815,7.22348e-06
2816,7.2103e-06
2817,7.16497e-06
2818,7.14193e-06
2819,7.1082e-06
2820,7.02549e-06
2821,6.98003e-06
2822,6.93171e-06
2823,6.9116e-06
2824,6.87662e-06
2825,6.85904e-06
2826,6.83991e-06
2827,6.83496e-06
2828,6.83042e-06
2829,6.82596e-06
2830,6.82233e-06
2831,6.81801e-06
2832,6.8095e-06
2833,6.79168e-06
2834,6.76746e-06
2835,6.73685e-06
2836,6.71392e-06
2837,6.68866e-06
2838,6.67808e-06
2839,6.65745e-06
2840,6.64585e-06
2841,6.64055e-06
2842,6.63579e-06
2843,6.62867e-06
2844,6.61363e-06
2845,6.59333e-06
2846,6.58836e-06
2847,6.5832e-06
2848,6.5743e-06
2849,6.5495e-06
2850,6.52398e-06
2851,6.51936e-06
2852,6.50222e-06
2853,6.4928e-06
2854,6.48796e-06
2855,6.47948e-06
2856,6.46869e-06
2857,6.46305e-06
2858,6.45095e-06
2859,6.44463e-06
2860,6.43437e-06
2861,6.4283e-06
2862,6.42237e-06
2863,6.41288e-06
2864,6.3946e-06
2865,6.38269e-06
2866,6.35933e-06
2867,6.35239e-06
2868,6.32431e-06
2869,6.29291e-06
2870,6.27947e-06
2871,6.26852e-06
2872,6.2613e-06
2873,6.25626e-06
2874,6.24778e-06
2875,6.23842e-06
2876,6.2326e-06
2877,6.22473e-06
2878,6.20999e-06
2879,6.19583e-06
2880,6.14535e-06
2881,6.12558e-06
2882,6.09489e-06
2883,6.08777e-06
2884,6.07753e-06
2885,6.07269e-06
2886,6.06222e-06
2887,6.05756e-06
2888,6.05406e-06
2889,6.05071e-06
2890,6.04598e-06
2891,6.03699e-06
2892,6.0324e-06
2893,6.01841e-06
2894,5.99355e-06
2895,5.96928e-06
2896,5.95028e-06
2897,5.93574e-06
2898,5.91738e-06
2899,5.90019e-06
2900,5.88817e-06
2901,5.88449e-06
2902,5.8785e-06
2903,5.8724e-06
2904,5.86249e-06
2905,5.84599e-06
2906,5.83877e-06
2907,5.8298e-06
2908,5.82439e-06
2909,5.809e-06
2910,5.79426e-06
2911,5.78997e-06
2912,5.77639e-06
2913,5.76433e-06
2914,5.75903e-06
2915,5.754e-06
2916,5.74828e-06
2917,5.74379e-06
2918,5.72914e-06
2919,5.72424e-06
2920,5.71517e-06
2921,5.70815e-06
2922,5.70368e-06
2923,5.69473e-06
2924,5.68306e-06
2925,5.67248e-06
2926,5.64241e-06
2927,5.6333e-06
2928,5.61341e-06
2929,5.58174e-06
2930,5.56852e-06
2931,5.56216e-06
2932,5.55693e-06
2933,5.55381e-06
2934,5.54841e-06
2935,5.54216e-06
2936,5.53456e-06
2937,5.51785e-06
2938,5.49372e-06
2939,5.46178e-06
2940,5.3986e-06
2941,5.37207e-06
2942,5.33835e-06
2943,5.32656e-06
2944,5.30916e-06
2945,5.2993e-06
2946,5.27176e-06
2947,5.26619e-06
2948,5.26363e-06
2949,5.26017e-06
2950,5.25696e-06
2951,5.25252e-06
2952,5.24967e-06
2953,5.24143e-06
2954,5.21513e-06
2955,5.19103e-06
2956,5.17584e-06
2957,5.16396e-06
2958,5.14541e-06
2959,5.12667e-06
2960,5.11888e-06
2961,5.11594e-06
2962,5.1102e-06
2963,5.10502e-06
2964,5.09517e-06
2965,5.08097e-06
2966,5.07472e-06
2967,5.06868e-06
2968,5.06088e-06
2969,5.04797e-06
2970,5.03793e-06
2971,5.03645e-06
2972,5.02228e-06
2973,5.01222e-06
2974,5.00785e-06
2975,5.00457e-06
2976,4.99878e-06
2977,4.99297e-06
2978,4.98232e-06
2979,4.97847e-06
2980,4.97098e-06
2981,4.96405e-06
2982,4.9594e-06
2983,4.95385e-06
2984,4.94135e-06
2985,4.92587e-06
2986,4.90554e-06
2987,4.88431e-06
2988,4.86829e-06
2989,4.84862e-06
2990,4.83591e-06
2991,4.83147e-06
2992,4.82954e-06
2993,4.82864e-06
2994,4.82584e-06
2995,4.81982e-06
2996,4.802e-06
2997,4.75419e-06
2998,4.59147e-06
2999,4.43129e-06
3000,4.32265e-06
3001,4.26852e-06
3002,4.20122e-06
3003,4.13143e-06
3004,4.04298e-06
3005,3.98858e-06
3006,3.89655e-06
3007,3.89041e-06
3008,3.8883e-06
3009,3.886e-06
3010,3.88333e-06
3011,3.88057e-06
3012,3.87871e-06
3013,3.87437e-06
3014,3.85966e-06
3015,3.85045e-06
3016,3.84418e-06
3017,3.84127e-06
3018,3.83022e-06
3019,3.81468e-06
3020,3.80311e-06
3021,3.79796e-06
3022,3.78951e-06
3023,3.7747e-06
3024,3.76445e-06
3025,3.75621e-06
3026,3.75302e-06
3027,3.7498e-06
3028,3.74538e-06
3029,3.73797e-06
3030,3.72917e-06
3031,3.72799e-06
3032,3.72156e-06
3033,3.71718e-06
3034,3.71287e-06
3035,3.71013e-06
3036,3.70605e-06
3037,3.70184e-06
3038,3.69652e-06
3039,3.69371e-06
3040,3.68941e-06
3041,3.68156e-06
3042,3.67451e-06
3043,3.66561e-06
3044,3.64846e-06
3045,3.63523e-06
3046,3.62554e-06
3047,3.6211e-06
3048,3.61421e-06
3049,3.60419e-06
3050,3.59797e-06
3051,3.59212e-06
3052,3.58949e-06
